NEWID,Income Class,Education,Division,Family Type,Transportation,Food,Rented Dwelling,Entertainment,Eat Out,Alcohol Beverages,Fuel,Babysitting and Childcare,Furniture,Apparel,Male Clothing,Men Clothing,Footwear,Other Apparel,Cars and Trucks,Gas,Public Transportation,Pet and Toy,Personal Care,Household Textiles,Reading,Boy Clothing,Girl Clothing,Child Clothing
4388944,5,13,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389792,1,13,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389793,1,13,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389794,2,13,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389941,7,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390083,5,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390353,7,13,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390433,1,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391101,6,14,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391102,6,14,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391103,6,14,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391104,6,14,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391391,7,13,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391392,7,12,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391393,7,12,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391394,1,12,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391514,4,12,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391521,3,13,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391522,3,13,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391524,2,13,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391661,2,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391662,2,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391663,3,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391664,7,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392131,3,13,7,8,275,325,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
4392132,3,13,7,8,248,121.3333,0,30,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4392133,3,13,7,8,228,238.3333,0,0,43.3333,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
4392134,2,13,7,8,37,195,0,0,21.6667,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
4392181,5,12,7,1,300,368.3333,580,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0
4392372,6,15,7,2,635,2713.3333,1650,683,2020,170,0,765,0,0,0,0,0,0,0,130,0,280,48.3333,0,0,0,0,0
4392373,6,15,7,2,3579,671.6667,1550,0,130,50,0,0,0,74,74,74,0,0,0,80,0,0,83.3333,0,0,0,0,0
4392374,7,15,7,2,593,888.3333,1650,30,303.3333,65,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4392642,6,12,7,9,920,758.3333,2100,17,65,25,0,0,0,200,0,0,0,0,0,20,0,0,0,0,0,0,0,200
4393291,6,15,7,1,130,1343.3333,0,290,151.6667,80,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
4393292,6,15,7,1,392.6667,891.6667,0,656,315.6667,0,0,0,0,359,96,48,138,0,0,160,0,0,0,0,100,48,91,0
4393293,6,15,7,1,675,899,0,330,329.3333,160,0,0,0,800,241,134,251,0,0,320,0,0,0,0,0,107,161,0
4393294,6,15,7,1,552,2946.6667,0,342,0,150,0,0,2600,0,0,0,0,0,0,376,0,0,16,69,0,0,0,0
4393723,7,16,7,1,432,1256.6667,878,0,0,0,0,0,156,79,0,0,0,60,0,240,0,0,46.6667,124,0,0,0,0
4393921,7,16,7,8,451,441.3333,0,417,118.6667,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
4394413,4,10,7,9,784,736.6667,1100,114,216.6667,0,0,120,0,270,0,0,130,15,0,380,0,50,0,0,30,0,0,35
4394414,3,10,7,9,13780,455,1100,114,108.3333,0,0,100,0,68.3333,0,0,0,3.3333,0,100,0,40,5,25,0,0,0,50
4394472,2,14,7,1,133.3333,325,0,100,0,0,0,0,0,0,0,0,0,0,0,133.3333,0,100,0,0,0,0,0,0
4394473,2,14,7,1,120,346.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,18.3333,0,0,0,0,0
4394474,1,14,7,1,100,325,0,70,0,0,0,0,0,0,0,0,0,0,0,100,0,0,18.3333,0,0,0,0,0
4394622,7,14,7,9,405,468,1900,164,86.6667,0,0,0,0,28,0,0,0,28,0,300,0,0,8.3333,0,0,0,0,0
4394623,7,14,7,9,652.3333,585,1445,164,216.6667,20,0,0,0,0,0,0,0,0,0,350,0,0,6.6667,0,0,0,0,0
4394624,3,14,7,9,793,541.6667,2000,164,216.6667,10,0,0,0,30,0,0,30,0,0,250,0,0,6.6667,0,0,0,0,0
4394691,2,12,7,3,0,520,450,0,151.6667,0,0,0,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0
4394692,2,12,7,3,185.6667,476.6667,875,0,130,0,0,0,0,80,0,0,80,0,0,110,0,0,0,0,0,0,0,0
4394693,3,12,7,3,370,563.3333,950,20,130,25,0,0,0,0,0,0,0,0,0,120,0,0,65,40,0,0,0,0
4394694,4,12,7,4,190,541.6667,850,25,173.3333,25,0,0,0,0,0,0,0,0,0,95,0,0,16.6667,0,0,0,0,0
4395033,3,12,7,3,348,823.3333,0,0,433.3333,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0
4395701,7,12,7,1,0,686.3333,0,0,230.3333,101.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395703,7,12,7,1,1196,541.6667,0,257,216.6667,0,60,0,1800,233.3333,100,100,0,33.3333,0,200,0,0,66.6667,0,0,0,0,0
4395704,7,12,7,1,14,699.6667,0,90,216.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395944,7,12,7,1,599,910,900,160,346.6667,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0
4396021,7,13,7,1,0,1010.3333,0,90,230.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396022,4,13,7,1,740,866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0
4396023,4,13,7,1,730,541.6667,0,0,0,0,50,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0
4396024,7,13,7,1,140,975,0,0,108.3333,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0
4396343,3,12,7,8,210,650,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
4396344,2,12,7,8,75,216.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
4396502,3,12,7,1,2153.6667,1975,0,735,1216.6667,600,0,0,218,146.6667,0,0,120,6.6667,0,450,0,0,33.3333,0,57,0,0,0
4396503,3,12,7,1,1118,3195,0,495,2566.6667,1220,0,0,0,291,0,0,0,45,0,150,300,200,35,0,47,0,0,0
4396504,2,12,7,1,205.6667,1300,0,365,866.6667,640,0,0,0,227,172,172,0,40,0,184.6667,0,100,13.3333,65,55,0,0,0
4396821,3,13,7,9,486,866.6667,0,0,216.6667,75,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
4396822,3,13,7,9,100,606.6667,0,0,216.6667,0,0,0,0,152,0,0,67,0,0,100,0,0,40,0,0,0,0,0
4396823,3,13,7,9,479,411.6667,466,15,65,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
4397011,6,13,7,6,606.6667,2296.6667,0,84,1083.3333,270,0,0,0,184,99,81,0,65,0,250,20.6667,0,60,0,0,18,20,0
4397012,6,13,7,6,1214,2173.3333,0,300,1360,400,0,0,0,126.6667,0,0,0,126.6667,0,956,0,0,0,0,0,0,0,0
4397052,6,15,7,4,285,1235,0,208,216.6667,0,0,0,0,53.3333,0,0,40,13.3333,0,270,0,80,50,0,0,0,0,0
4397053,6,15,7,4,392.3333,2166.6667,0,130,650,25,0,0,0,4,0,0,0,4,0,352,0,0,238.3333,0,0,0,0,0
4397054,6,15,7,4,853.6667,1386.6667,0,896,216.6667,50,0,0,0,0,0,0,0,0,0,650,8.3333,0,140,0,0,0,0,0
4397182,6,15,7,1,1390.6667,585,0,185,216.6667,48,0,0,0,0,0,0,0,0,0,100,0,0,73.3333,0,0,0,0,0
4397184,6,15,7,1,1255,563.3333,0,233.3333,151.6667,10,0,0,0,0,0,0,0,0,0,60,0,0,90,0,20,0,0,0
4397322,5,12,7,1,1060,563.3333,0,205,130,50,0,0,0,60,60,60,0,0,0,200,0,75,0,0,0,0,0,0
4397421,5,13,7,8,291.6667,281.6667,0,1221,43.3333,0,0,0,0,0,0,0,0,0,0,48,0,1200,0,0,0,0,0,0
4397422,5,13,7,8,65,264.3333,0,277,47.6667,0,0,0,0,0,0,0,0,0,0,60,0,86,8.6667,0,0,0,0,0
4397423,5,13,7,8,78,1083.3333,0,75,43.3333,0,0,0,0,0,0,0,0,0,0,60,0,0,20,0,0,0,0,0
4397424,4,13,7,8,130,312,0,173,43.3333,0,0,0,0,0,0,0,0,0,0,85,0,0,6,0,0,0,0,0
4397551,3,15,7,5,401.6667,693.3333,1400,280,0,20,0,0,0,40,0,0,0,0,0,80,200,150,0,0,0,0,0,40
4397641,4,12,7,1,775,715,0,126,173.3333,0,0,0,0,0,0,0,0,0,0,160,0,0,4,0,0,0,0,0
4397642,4,12,7,1,324,1300,0,121,216.6667,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
4397643,4,12,7,1,314,975,0,320,325,0,0,0,0,0,0,0,0,0,0,120,0,200,170.6667,0,0,0,0,0
4397644,5,12,7,1,308,823.3333,0,183,260,0,0,0,0,0,0,0,0,0,0,200,0,0,16,0,0,0,0,0
4397724,7,15,7,3,100,690.3333,0,128,0,104,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4397994,2,15,7,1,50,996.6667,0,100,0,100,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
4398002,6,15,7,7,337.3333,1516.6667,0,815,541.6667,20,0,0,0,33.3333,0,0,0,33.3333,0,150,0,0,50,0,0,0,0,0
4398003,6,15,7,7,747.3333,1450,0,897,670,100,0,0,0,257,0,0,0,40,0,296,267,120,66.6667,0,0,0,0,0
4398004,6,15,7,7,632.3333,1863.3333,0,800,866.6667,160,0,0,0,50,0,0,0,50,0,150,0,0,0,0,0,0,0,0
4398042,6,15,7,1,499,1191.6667,0,409,866.6667,600,0,0,0,66.6667,0,0,0,66.6667,0,320,0,25,100,0,0,0,0,0
4398284,3,12,7,8,383,606.6667,895,0,346.6667,0,0,0,0,95,0,0,70,0,0,80,0,0,266.6667,0,0,0,0,0
4398633,2,10,7,1,753,442,0,0,52,0,0,0,0,0,0,0,0,0,0,280,0,0,20,0,0,0,0,0
4398634,2,10,7,1,1071,563.3333,0,70,130,0,0,0,0,0,0,0,0,0,0,280,75,70,0,0,0,0,0,0
4398673,7,16,7,8,0,436.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398674,7,16,7,8,267,303.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
4399031,5,15,7,9,122.3333,1191.6667,0,101,433.3333,200,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100
4399032,5,15,7,9,92,996.6667,0,150,433.3333,40,0,1000,0,30,0,0,0,0,0,80,0,0,0,70,0,0,0,30
4399034,7,15,7,9,35156,801.6667,0,661,433.3333,15,0,240,0,200,0,0,0,0,0,150,0,540,0,0,0,0,0,0
4399203,7,16,7,1,420,873.3333,0,138,386.6667,0,0,0,0,270,0,0,250,20,0,380,0,55,90,0,0,0,0,0
4399263,4,14,7,7,624,433.3333,1045,189,86.6667,120,0,0,0,0,0,0,0,0,0,80,0,0,75,0,0,0,0,0
4399264,3,14,7,7,115,550,1139,0,166.6667,10,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
4399381,2,13,7,9,126,1993.3333,1700,88,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
4399382,2,13,7,9,63,693.3333,1500,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
4399552,5,13,7,4,17856,910,0,98,43.3333,0,0,0,0,15,15,15,0,0,0,500,0,0,40,0,0,0,0,0
4400171,1,12,7,8,0,108.3333,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333,0,0,0,0,0
4400233,2,10,7,5,27555,666,0,858,202,115,0,0,0,0,0,0,0,0,27000,320,155,35,6.6667,0,0,0,0,0
4400384,4,12,7,2,180,671.6667,0,97,130,0,0,0,0,138,87,87,10,0,0,100,0,20,0,0,0,0,0,18
4401852,3,12,7,1,356,606.6667,0,98,173.3333,0,0,0,0,0,0,0,0,0,0,240,0,0,56.6667,0,0,0,0,0
4401853,3,12,7,1,352,346.6667,0,108,43.3333,30,0,0,0,0,0,0,0,0,0,258.3333,0,0,11.6667,0,0,0,0,0
4401854,7,12,7,1,1004,650,0,75,0,0,0,0,0,13.3333,0,0,0,13.3333,0,280,0,0,0,0,0,0,0,0
4402013,3,13,7,1,3001,888.3333,266.6667,157,108.3333,250,0,0,0,0,0,0,0,0,0,250,0,0,26.6667,0,0,0,0,0
4402112,4,15,7,8,733,1083.3333,0,120,866.6667,122,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0
4402113,4,15,7,8,587,1516.6667,0,0,953.3333,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0
4402114,1,15,7,8,473,1408.3333,0,0,866.6667,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
4402332,1,12,7,5,249.3333,650,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
4402334,3,12,7,5,233.3333,433.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
4402843,5,12,7,2,60,390,1362,60,130,0,0,360,0,145,17,17,0,0,0,60,0,0,0,0,0,0,110,0
4402933,2,12,7,9,180,1213.3333,0,0,433.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402934,4,12,7,9,0,511.3333,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403124,2,13,7,9,0,823.3333,0,131,260,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403161,2,14,7,5,260,866.6667,0,76,0,48,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
4403162,3,14,7,5,769,845,0,100,130,60,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0
4403163,3,14,7,5,2356.6667,693.3333,0,100,86.6667,0,60,0,0,0,0,0,0,0,0,200,0,0,2.6667,0,0,0,0,0
4403164,4,14,7,5,323.3333,671.6667,0,205,151.6667,25,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0
4403342,4,15,7,8,438,95.3333,958.3333,133,43.3333,20,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
4403343,4,15,7,8,424.6667,216.6667,960.6667,180,86.6667,30,0,0,0,0,0,0,0,0,0,25,0,0,93.3333,0,0,0,0,0
4403344,4,15,7,8,1042.6667,216.6667,954,0,130,30,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
4403443,4,13,7,1,351,1386.6667,690,0,650,100,0,0,0,1415.6667,1299,1299,0,116.6667,0,85,0,0,0,0,0,0,0,0
4403444,4,13,7,1,1480,606.6667,585,37,173.3333,75,0,0,0,36.6667,0,0,0,36.6667,0,125,0,0,0,0,0,0,0,0
4403451,4,14,7,2,934,975,0,0,216.6667,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
4403452,4,14,7,2,230,937.3333,0,0,222.3333,98,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4403473,3,12,7,3,200,1300,0,615,0,40,0,0,0,350,280,225,0,0,0,80,0,450,0,0,0,55,34,0
4403474,3,12,7,3,1170,1408.3333,0,380,108.3333,40,0,0,180,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
4403841,7,14,7,8,400,173.3333,917,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
4403843,7,14,7,8,153,390,971,181,65,40,0,0,0,0,0,0,0,0,0,100,0,65,140,0,0,0,0,0
4403844,1,14,7,8,856.3333,1256.6667,975,99,65,220,0,0,1200,697,0,0,362,0,0,140,0,0,50,0,0,0,0,0
4404302,5,12,7,9,140,780,0,71,216.6667,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0
4404304,5,12,7,9,560,303.3333,0,890,0,0,0,0,0,200,200,200,0,0,0,200,0,0,20,0,0,0,0,0
4404501,1,12,7,9,113.3333,247,0,15,8.6667,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4404502,2,12,7,9,47,433.3333,0,0,173.3333,0,0,0,0,0,0,0,0,0,0,15,0,0,23.3333,0,0,0,0,0
4404503,3,12,7,9,30,260,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
4404504,4,12,7,9,83.3333,216.6667,0,0,0,10,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
4404814,2,11,7,9,350,433.3333,600,0,0,0,0,0,1137,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0
4404851,2,12,7,8,25,420.3333,571,90,86.6667,0,0,0,0,30,0,0,0,30,0,25,0,0,43.3333,0,40,0,0,0
4404852,2,12,7,8,10,21.6667,587,92,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4404853,2,12,7,8,20,130,575,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
4404854,2,12,7,8,10,86.6667,550,92,0,0,0,0,0,15,0,0,0,15,0,10,0,0,5,0,0,0,0,0
4405042,7,13,7,1,8.3333,403,0,119,65,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6667,0,0,0,0,0
4405043,7,13,7,1,671.6667,953.3333,0,218,173.3333,0,0,0,0,60,60,60,0,0,0,0,0,50,40,0,0,0,0,0
4405044,5,13,7,1,741.3333,346.6667,0,476,130,0,0,0,0,0,0,0,0,0,0,120,0,320,30,0,0,0,0,0
4405073,7,13,7,8,85,411.6667,233.3333,0,108.3333,200,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
4405124,4,13,7,1,2450,628.3333,1100,165,173.3333,0,0,0,0,0,0,0,0,0,0,100,0,0,91.6667,0,0,0,0,0
4405523,4,12,7,4,29366,476.6667,795,157,0,60,0,0,0,0,0,0,0,0,0,200,0,0,11.6667,0,0,0,0,0
4405524,5,12,7,4,1467,541.6667,803.3333,157,0,0,0,0,0,500,500,500,0,0,0,200,0,0,13.3333,0,0,0,0,0
4405954,3,11,7,4,450,736.6667,776.6667,0,0,0,0,0,0,93.3333,0,0,0,93.3333,0,240,0,0,0,0,0,0,0,0
4406451,5,15,7,4,4595,5200,0,64,1733.3333,240,0,0,0,66.6667,0,0,0,66.6667,0,600,0,0,0,0,0,0,0,0
4406494,4,12,7,9,1316,1473.3333,0,0,433.3333,0,0,0,0,160,160,160,0,0,0,800,0,0,40,0,0,0,0,0
4406554,3,10,7,1,760,1083.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,13.3333,0,0,0,0,0
4406583,7,10,7,1,646.6667,780,0,34,260,44,0,0,0,162,162,162,0,0,0,550,0,0,13.3333,0,0,0,0,0
4406584,1,10,7,1,915,866.6667,0,0,260,46,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0
4406654,7,14,7,9,513,1603.3333,2660,377,433.3333,200,0,0,0,120,0,0,110,0,0,300,0,0,200,200,0,0,0,0
4407223,3,12,7,5,103.3333,476.6667,0,0,0,40,0,0,0,0,0,0,0,0,0,96.6667,0,0,0,0,0,0,0,0
4407224,2,12,7,5,160,1170,0,0,173.3333,48,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0
4407242,7,15,7,2,790,996.6667,1500,0,0,0,0,0,750,1000,0,0,100,0,0,200,0,0,400,0,0,0,900,0
4407291,7,12,7,1,60,303.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
4407292,7,12,7,1,30,693.3333,0,80,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
4407293,7,12,7,1,215,693.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
4407294,2,12,7,1,215,520,0,0,173.3333,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
4407423,1,14,7,7,633.3333,626.6667,1300,0,106.6667,40,0,0,755,180,0,0,0,0,0,180,0,0,10,0,0,0,60,120
4407424,7,14,7,7,642,866.6667,1300,194,173.3333,40,0,0,40,0,0,0,0,0,0,120,0,0,0,25,0,0,0,0
4407512,1,13,7,3,234,390,1600,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
4407992,2,12,7,6,197,1083.3333,1050,0,0,0,0,0,0,447,35,35,40,60,0,160,0,0,0,0,0,0,312,0
4408442,6,15,7,9,906.6667,2426.6667,4750,462,1040,220,0,0,0,0,0,0,0,0,0,826.6667,0,0,53.3333,0,0,0,0,0
4408444,6,15,7,9,1957,5297.3333,4770,1252,1822,332,0,0,0,250,180,180,70,0,0,1484,23.3333,0,160,0,0,0,0,0
4409492,6,15,7,9,400,2383.3333,0,900,650,0,0,2000,0,1201,0,0,449,0,0,400,0,900,0,0,0,0,0,250
4409493,6,15,7,9,1220,3553.3333,0,4236,433.3333,80,0,1800,1200,1036,0,0,0,0,0,400,0,2200,0,0,0,0,0,600
4409494,6,15,7,9,544,4636.6667,0,654,866.6667,0,0,0,0,1555,62,62,190,0,0,500,0,310,0,0,0,0,0,1140
4409503,7,12,7,4,2470,4116.6667,0,60,866.6667,100,0,0,0,217,0,0,217,0,0,500,220,0,0,0,0,0,0,0
4409504,4,12,7,4,970,2346.6667,0,0,6.6667,0,0,0,0,250,250,0,0,0,0,170,0,0,0,0,0,250,0,0
4410112,6,16,7,5,1750,2686.6667,0,1700,780,0,0,0,0,0,0,0,0,0,0,700,0,0,66.6667,0,0,0,0,0
4410113,6,16,7,5,1213.3333,2860,0,130,433.3333,0,0,0,4500,300,200,200,100,0,0,500,0,0,100,0,0,0,0,0
4410114,5,16,7,5,1578.3333,2383.3333,0,795,433.3333,0,0,0,0,325,0,0,0,0,0,600,0,0,40,0,0,0,0,108
4410311,3,12,7,9,1134,1560,1000,188,0,0,0,0,0,278,114,0,0,0,0,400,0,0,0,0,0,114,104,0
4410312,3,12,7,9,28520,2080,1000,173,0,0,0,0,0,529,93,51,250,0,0,400,0,0,66.6667,0,0,42,109,0
4410313,3,12,7,9,682,1733.3333,1000,102,0,0,0,0,0,400,0,0,400,0,0,400,0,0,66.6667,165,0,0,0,0
4410314,3,12,7,9,1462,1473.3333,1000,173,0,0,0,0,0,575,196,137,330,20,0,500,0,0,0,0,0,59,17,0
4410432,2,16,7,4,2403,1993.3333,0,202,173.3333,300,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0
4410433,3,16,7,4,350,2080,0,202,433.3333,300,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0
4410434,3,16,7,4,2403,2253.3333,0,202,433.3333,300,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0
4410441,3,11,7,1,0,910,0,245,346.6667,0,0,0,0,72,0,0,72,0,0,0,0,0,0,0,0,0,0,0
4410442,3,11,7,1,0,953.3333,0,245,303.3333,0,0,0,0,190,45,45,65,0,0,0,0,0,0,145,0,0,0,0
4410443,3,11,7,1,603.3333,996.6667,0,338,260,0,0,0,0,125,0,0,75,0,0,300,0,0,0,0,0,0,0,0
4410444,2,11,7,1,650,736.6667,0,353,216.6667,0,0,0,0,0,0,0,0,0,0,190,0,0,33.3333,45,0,0,0,0
4410761,5,15,7,9,482,1690,1790,260,260,0,0,0,0,20,0,0,0,20,0,120,0,200,26.6667,75,0,0,0,0
4410762,5,15,7,9,1487,1040,3181,200,260,0,0,0,330,0,0,0,0,0,0,80,0,120,16.6667,0,0,0,0,0
4410763,5,15,7,9,1488,1170,3181,215,346.6667,0,0,0,120,30,0,0,0,0,0,80,0,100,30,30,0,0,0,0
4410764,6,15,7,9,457,1863.3333,3100,814,866.6667,100,0,0,0,0,0,0,0,0,0,140,0,600,40,0,0,0,0,0
4410784,7,15,7,8,0,1170,2690,0,433.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333,0,0,0,0,0
4411111,2,11,7,9,800,866.6667,0,268,86.6667,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4411112,2,11,7,9,810,780,0,268,0,40,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
4411113,2,11,7,9,100,260,0,404,43.3333,0,0,0,0,0,0,0,0,0,0,100,0,40,0,0,0,0,0,0
4411114,3,11,7,9,313.3333,1083.3333,0,388,433.3333,80,0,0,0,20,0,0,0,0,0,233.3333,0,40,0,0,0,0,0,0
4411122,3,12,7,1,200,433.3333,0,280,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4411123,3,12,7,1,120,390,0,280,173.3333,0,0,0,0,120,0,0,0,20,0,120,0,0,0,0,0,0,0,0
4411124,3,12,7,1,600,520,0,330,0,0,0,0,0,13.3333,0,0,0,13.3333,0,600,0,50,0,0,0,0,0,0
4411154,1,13,7,1,2212,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0
4411342,4,16,7,1,692.6667,1516.6667,0,784,0,0,0,0,0,126,126,126,0,0,0,666,0,200,300,0,0,0,0,0
4411371,6,15,7,8,5090,1906.6667,0,1300,520,360,0,0,0,98,0,0,0,0,0,480,0,860,50,200,0,0,0,0
4411372,6,15,7,8,540,953.3333,0,620,303.3333,120,0,0,0,150,0,0,150,0,0,240,0,0,300,125,0,0,0,0
